algoritmo,tamano,prob_error,resultado
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,ERROR
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.001,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,ERROR
2,128,0.01,OK
2,128,0.01,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,ERROR
2,128,0.05,OK
2,128,0.05,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,ERROR
2,128,0.1,OK
2,128,0.1,OK
2,128,0.1,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,OK
3,8,0.001,ERROR
3,8,0.001,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.01,ERROR
3,8,0.01,OK
3,8,0.01,OK
3,8,0.05,ERROR
3,8,0.05,ERROR
3,8,0.05,OK
3,8,0.05,OK
3,8,0.05,OK
3,8,0.05,OK
3,8,0.05,ERROR
3,8,0.05,ERROR
3,8,0.05,ERROR
3,8,0.05,OK
3,8,0.05,ERROR
3,8,0.05,OK
3,8,0.05,OK
3,8,0.05,OK
3,8,0.05,ERROR
3,8,0.05,ERROR
3,8,0.05,OK
3,8,0.05,OK
